,Date,Open,High,Low,Close,Volume,SMA_20,RSI_14,MACD,MACD_Signal
0,2023-08-07 04:00:00,11.485,11.65,11.37,11.425,751944.0,,,0.0,0.0
1,2023-08-08 04:00:00,11.125,11.125,10.9083,10.9997,1244310.0,,,-0.033927065527064926,-0.006785413105412985
2,2023-08-09 04:00:00,11.0133,11.2083,10.8683,10.9083,853506.0,,,-0.06741263463770508,-0.018910857411871408
3,2023-08-10 04:00:00,11.0183,11.1667,11.015,11.0333,1196886.0,,,-0.08290802200771807,-0.03171029033104074
4,2023-08-11 04:00:00,10.8258,10.8817,10.6333,10.675,1539306.0,,,-0.12268579818641712,-0.049905391902116014
5,2023-08-14 04:00:00,10.0217,10.13,9.9733,10.1017,2044350.0,,,-0.19818592712201877,-0.07956149894609657
6,2023-08-15 04:00:00,10.0317,10.0633,9.8367,9.8484,2356068.0,,,-0.2752861885146203,-0.11870643685980133
7,2023-08-16 04:00:00,9.6817,9.74,9.6167,9.6167,1064646.0,,,-0.35103840255709073,-0.16517282999925922
8,2023-08-17 04:00:00,9.9317,10.0567,9.7867,9.8018,1143114.0,,,-0.39162217820224754,-0.21046269963985692
9,2023-08-18 04:00:00,9.55,9.55,9.3383,9.375,2277414.0,,,-0.45300237646324426,-0.25897063500453443
10,2023-08-21 04:00:00,9.375,9.41,9.2917,9.4,1509432.0,,,-0.4939355531467786,-0.30596361863298327
11,2023-08-22 04:00:00,9.4517,9.4517,9.2583,9.2767,1666212.0,,,-0.5302127080624057,-0.35081343651886776
12,2023-08-23 04:00:00,9.2483,9.4517,9.2483,9.44,846738.0,,,-0.539565889742029,-0.3885639271635
13,2023-08-24 04:00:00,9.635,9.685,9.4617,9.4617,1345344.0,,17.316464125187295,-0.5390139279270105,-0.41865392731620216
14,2023-08-25 04:00:00,9.565,9.6333,9.5317,9.6083,2994036.0,,21.164407479127647,-0.5207442834516876,-0.43907199854329926
15,2023-08-28 04:00:00,9.9,9.9983,9.7083,9.7533,1640526.0,,28.284200989615996,-0.48892910007698376,-0.4490434188500362
16,2023-08-29 04:00:00,10.2017,10.3,10.1333,10.2817,1947042.0,,40.52558364582074,-0.4162792658081784,-0.44249058824166465
17,2023-08-30 04:00:00,10.5,10.5383,10.4383,10.53,935232.0,,42.66347919885717,-0.3348085493205595,-0.4209541804574436
18,2023-08-31 04:00:00,10.5617,10.5617,10.45,10.5233,937992.0,,47.536137729413674,-0.2676972067810208,-0.39030278572215904
19,2023-09-01 04:00:00,10.5183,10.8067,10.5183,10.6717,1182162.0,10.13658,60.740126620440165,-0.20022823804741208,-0.3522878761872097
20,2023-09-05 04:00:00,10.7,10.7,10.5367,10.595,1584996.0,10.09508,65.07064997981433,-0.1512046501444715,-0.312071230978662
21,2023-09-06 04:00:00,10.595,10.6917,10.595,10.6517,1493604.0,10.077679999999999,72.48045178105998,-0.10654964936416889,-0.2709669146557634
22,2023-09-07 04:00:00,10.49,10.49,10.3633,10.43,1651818.0,10.053765,63.43111263148894,-0.08803476670878574,-0.23438048506636788
23,2023-09-08 04:00:00,10.5983,10.5983,10.3,10.3483,1086120.0,10.019515,74.41183847504395,-0.07904293822711494,-0.2033129756985173
24,2023-09-11 04:00:00,10.51,10.6333,10.51,10.6017,997488.0,10.01585,77.0421711148117,-0.050883039123505114,-0.1728269883835149
25,2023-09-12 04:00:00,10.8033,10.95,10.7733,10.9367,1245510.0,10.057599999999999,84.1058514135438,-0.0015169296933414955,-0.13856497664548023
26,2023-09-13 04:00:00,10.6,10.6267,10.5517,10.5667,1530396.0,10.093515,71.33659053895397,0.007661839002009785,-0.10931961351598223
27,2023-09-14 04:00:00,10.5166,10.5167,10.4217,10.4833,851004.0,10.136845,68.90451517394526,0.008112876139369618,-0.08583311558491186
28,2023-09-15 04:00:00,10.435,10.5333,10.4317,10.4767,481674.0,10.17059,66.94769711163156,0.007847302658506194,-0.06709703193622825
29,2023-09-18 04:00:00,10.4783,10.5708,10.4767,10.5567,735210.0,10.229675,66.08730476571888,0.013931570698757056,-0.05089131140923119
30,2023-09-19 04:00:00,10.4883,10.5333,10.37,10.4183,1325220.0,10.28059,53.24157570004745,0.007499227189567748,-0.039213203689471406
31,2023-09-20 04:00:00,10.4583,10.5,10.3833,10.3933,753354.0,10.33642,46.37150289324203,0.00037987854630472384,-0.03129458724231618
32,2023-09-21 04:00:00,10.2583,10.2583,10.0517,10.15,1015140.0,10.37192,41.197000424468214,-0.02461083481860271,-0.029957836757573488
33,2023-09-22 04:00:00,10.53,10.6167,10.4633,10.4633,1064802.0,10.422,45.44022405041136,-0.018917395605143383,-0.02774974852708747
34,2023-09-25 04:00:00,10.55,10.5617,10.48,10.5567,694392.0,10.469420000000001,49.1680785438116,-0.006790428750095501,-0.023557884571689076
35,2023-09-26 04:00:00,10.075,10.2917,10.075,10.2683,1372080.0,10.49517,42.43369119040101,-0.020218127894999327,-0.022889933236351127
36,2023-09-27 04:00:00,10.1667,10.1967,10.0833,10.1183,1678722.0,10.487,43.66952353873024,-0.04247381095274605,-0.02680670877963011
37,2023-09-28 04:00:00,10.0,10.1033,9.9983,10.0917,757842.0,10.465085,44.66927040053181,-0.06154850496148789,-0.033755068016001664
38,2023-09-29 04:00:00,10.33,10.33,10.185,10.2667,1024212.0,10.452255,42.80621886273838,-0.06183154437048621,-0.03937036328689858
39,2023-10-02 04:00:00,10.2817,10.2817,10.1583,10.2217,1281378.0,10.429754999999998,32.461734693877546,-0.06493840949867113,-0.04448397252925309
40,2023-10-03 04:00:00,10.1733,10.1733,10.0833,10.14,1302648.0,10.407005,37.80926804182617,-0.0731499031518208,-0.05021715865376663
41,2023-10-04 04:00:00,9.8917,9.925,9.8467,9.9233,1258608.0,10.370585,35.133269618774534,-0.09603640213190445,-0.059381007349394194
42,2023-10-05 04:00:00,9.7883,9.9483,9.7417,9.9483,701670.0,10.3465,36.107897781049545,-0.11087868592391281,-0.06968054306429793
43,2023-10-06 04:00:00,9.9167,10.0483,9.8517,10.0383,789534.0,10.331,36.44209645360393,-0.11406419389857625,-0.0785572732311536
44,2023-10-09 04:00:00,10.085,10.085,9.92,9.995,1632024.0,10.300664999999999,38.34975505036603,-0.1187142164553805,-0.08658866187599898
45,2023-10-10 04:00:00,10.1017,10.3067,10.1017,10.2917,1476048.0,10.268415,47.56751580157059,-0.09733615188928191,-0.08873815987865558
46,2023-10-11 04:00:00,10.2333,10.4417,10.2333,10.3733,775302.0,10.258745,55.79488244148025,-0.07296831039858631,-0.08558418998264174
47,2023-10-12 04:00:00,10.5667,10.5667,10.3483,10.3633,1085400.0,10.252745,46.920044351361355,-0.0538428697959219,-0.07923592594529777
48,2023-10-13 04:00:00,10.33,10.3667,10.25,10.2667,444882.0,10.242245,41.08570023361617,-0.045950939183624584,-0.07257892859296314
49,2023-10-16 04:00:00,10.2367,10.355,10.2233,10.3317,1029768.0,10.230995,52.25912200684149,-0.034058960052240295,-0.06487493488481857
50,2023-10-17 04:00:00,10.4167,10.6417,10.4167,10.5833,2469426.0,10.239245,65.45055821371608,-0.00428309081765299,-0.05275656607138546
51,2023-10-18 04:00:00,10.8767,10.89,10.6717,10.755,1357476.0,10.25733,70.10121825565184,0.03279125790822057,-0.03564700127546425
52,2023-10-19 04:00:00,10.6117,10.6717,10.515,10.5367,1208940.0,10.276665,57.97306874557049,0.04405017776002218,-0.019707565468366967
53,2023-10-20 04:00:00,10.3183,10.4167,10.3183,10.3317,1177422.0,10.270085,52.96783941290738,0.03601599613097939,-0.008562853148497696
54,2023-10-23 04:00:00,10.2917,10.3967,10.2158,10.375,705000.0,10.261,56.47454264932772,0.03276510173636282,-0.00029726217152559187
55,2023-10-24 04:00:00,10.3317,10.53,10.1683,10.5217,1034748.0,10.27367,67.1480972031178,0.041547277333327415,0.008071645729445008
56,2023-10-25 04:00:00,10.3317,10.3317,10.1833,10.2267,1124964.0,10.27909,56.908874329958294,0.02442166246105515,0.011341649075767037
57,2023-10-26 04:00:00,10.305,10.4183,10.2783,10.4133,1131732.0,10.29517,58.880363739698765,0.025611318473249156,0.01419558295526346
58,2023-10-27 04:00:00,10.4267,10.5,10.2917,10.325,808854.0,10.298085,57.65164162493043,0.019207643628408988,0.015197995089892566
59,2023-10-30 04:00:00,10.5433,10.6383,10.3917,10.4667,851862.0,10.310335,54.37193964225039,0.025275332640246617,0.017213462599963376
60,2023-10-31 04:00:00,10.2,10.2,10.015,10.1533,1579572.0,10.311,45.074332795987814,0.0047406122633084635,0.014718892532632394
61,2023-11-01 04:00:00,10.1117,10.1117,9.9333,10.0558,1088388.0,10.317625,43.37484379713016,-0.019179645721624894,0.007939184881780937
62,2023-11-02 04:00:00,10.075,10.075,9.97,10.0467,1329486.0,10.322545,45.074332795987814,-0.03842794305202446,-0.0013342407049801433
63,2023-11-03 04:00:00,10.2417,10.3983,10.1167,10.3717,1142856.0,10.339215,50.80218193486286,-0.02714466668066251,-0.006496325900116617
64,2023-11-06 05:00:00,10.6283,10.6317,10.5332,10.5883,1054794.0,10.36888,50.101700431209835,-0.0007165194759686244,-0.005340364615287019
65,2023-11-07 05:00:00,10.44,10.6015,10.4233,10.5633,789810.0,10.38246,45.85334198572353,0.01800315733085256,-0.000671660226059103
